timestamp,interRequestTime(s),payloadsize(B),packetsize(B),deviceAppAddress_,car_sending,ueIP,speed,roadID,laneDensity,AppName,localPort_,idframe
2.3915,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,117
2.3915,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,117
2.3915,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,117
2.3915,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,117
2.399,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,118
2.399,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,118
2.399,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,118
2.399,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,118
2.399,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,118
2.399,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,118
2.399,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,118
2.399,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,118
2.399,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,118
2.399,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,118
2.399,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,118
2.4,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,118
2.4,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,118
2.4015,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,118
2.4015,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,118
2.4015,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,118
2.4015,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,118
2.4015,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,118
2.4015,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,118
2.409,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,119
2.409,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,119
2.409,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,119
2.409,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,119
2.409,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,119
2.409,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,119
2.409,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,119
2.409,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,119
2.409,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,119
2.409,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,119
2.409,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,119
2.41,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,119
2.41,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,119
2.4115,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,119
2.4115,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,119
2.4115,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,119
2.4115,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,119
2.4115,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,119
2.4115,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,119
2.419,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,120
2.419,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,120
2.419,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,120
2.419,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,120
2.419,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,120
2.419,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,120
2.419,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,120
2.419,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,120
2.419,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,120
2.419,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,120
2.419,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,120
2.42,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,120
2.42,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,120
2.4215,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,120
2.4215,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,120
2.4215,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,120
2.4215,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,120
2.4215,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,120
2.4215,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,120
2.429,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,121
2.429,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,121
2.429,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,121
2.429,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,121
2.429,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,121
2.429,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,121
2.429,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,121
2.429,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,121
2.429,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,121
2.429,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,121
2.429,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,121
2.43,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,121
2.43,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,121
2.4315,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,121
2.4315,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,121
2.4315,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,121
2.4315,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,121
2.4315,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,121
2.4315,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,121
2.439,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,122
2.439,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,122
2.439,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,122
2.439,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,122
2.439,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,122
2.439,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,122
2.439,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,122
2.439,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,122
2.439,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,122
2.439,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,122
2.439,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,122
2.44,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,122
2.44,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,122
2.4415,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,122
2.4415,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,122
2.4415,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,122
2.4415,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,122
2.4415,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,122
2.4415,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,122
2.449,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,123
2.449,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,123
2.449,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,123
2.449,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,123
2.449,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,123
2.449,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,123
2.449,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,123
2.449,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,123
2.449,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,123
2.449,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,123
2.449,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,123
2.45,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,123
2.45,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,123
2.4515,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,123
2.4515,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,123
2.4515,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,123
2.4515,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,123
2.4515,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,123
2.4515,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,123
2.459,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,124
2.459,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,124
2.459,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,124
2.459,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,124
2.459,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,124
2.459,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,124
2.459,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,124
2.459,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,124
2.459,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,124
2.459,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,124
2.459,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,124
2.46,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,124
2.46,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,124
2.4615,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,124
2.4615,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,124
2.4615,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,124
2.4615,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,124
2.4615,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,124
2.4615,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,124
2.469,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,125
2.469,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,125
2.469,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,125
2.469,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,125
2.469,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,125
2.469,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,125
2.469,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,125
2.469,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,125
2.469,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,125
2.469,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,125
2.469,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,125
2.47,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,125
2.47,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,125
2.4715,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,125
2.4715,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,125
2.4715,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,125
2.4715,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,125
2.4715,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,125
2.4715,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,125
2.479,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,126
2.479,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,126
2.479,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,126
2.479,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,126
2.479,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,126
2.479,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,126
2.479,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,126
2.479,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,126
2.479,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,126
2.479,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,126
2.479,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,126
2.48,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,126
2.48,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,126
2.4815,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,126
2.4815,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,126
2.4815,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,126
2.4815,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,126
2.4815,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,126
2.4815,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,126
2.489,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,127
2.489,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,127
2.489,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,127
2.489,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,127
2.489,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,127
2.489,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,127
2.489,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,127
2.489,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,127
2.489,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,127
2.489,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,127
2.489,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,127
2.49,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,127
2.49,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,127
2.4915,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,127
2.4915,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,127
2.4915,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,127
2.4915,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,127
2.4915,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,127
2.4915,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,127
2.499,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,128
2.499,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,128
2.499,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,128
2.499,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,128
2.499,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,128
2.499,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,128
2.499,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,128
2.499,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,128
2.499,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,128
2.499,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,128
2.499,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,128
2.5,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,128
2.5,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,128
2.5015,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,128
2.5015,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,128
2.5015,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,128
2.5015,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,128
2.5015,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,128
2.5015,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,128
2.509,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,129
2.509,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,129
2.509,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,129
2.509,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,129
2.509,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,129
2.509,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,129
2.509,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,129
2.509,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,129
2.509,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,129
2.509,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,129
2.509,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,129
2.51,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,129
2.51,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,129
2.5115,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,129
2.5115,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,129
2.5115,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,129
2.5115,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,129
2.5115,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,129
2.5115,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,129
2.519,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,130
2.519,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,130
2.519,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,130
2.519,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,130
2.519,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,130
2.519,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,130
2.519,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,130
2.519,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,130
2.519,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,3.95447,4006691,1,test,4009,130
2.519,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,3.79616,37591481,1,test,4009,130
2.519,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,4.09618,4047378,1,test,4009,130
2.52,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,3.99977,30405358#0,1,test,4009,130
2.52,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,3.88792,4006705#1,1,test,4009,130
2.5215,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,4.05323,10425130,1,test,4009,130
2.5215,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,3.72773,-3998615#0,1,test,4009,130
2.5215,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,4.04859,-113939241,1,test,4009,130
2.5215,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,3.96989,30405358#1,1,test,4009,130
2.5215,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,4.17839,-3998615#1,1,test,4009,130
2.5215,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,3.98384,4006684,1,test,4009,130
2.529,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,4.14424,-4006683,1,test,4009,131
2.529,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,4.14837,4006683,1,test,4009,131
2.529,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,4.20212,-4006740,1,test,4009,131
2.529,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,3.96881,4900739#1,1,test,4009,131
2.529,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,4.20495,-29900565#0,1,test,4009,131
2.529,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,4.16246,4006702#2,1,test,4009,131
2.529,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,4.18383,25472299,1,test,4009,131
2.529,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,3.87674,-5445204#2,1,test,4009,131
